pob;dept;global;politics;college_de_france;executive;minister;parliament;president;senat;median;expo_demog;lycees_pro;lycees_gt;lycees;edu;prepa;prepa_count
Sainte-Euphémie;1;0;0;0;0;0;0;0;0;;351.31588605382734;0;0;0;0;0;0
Saint-Genis-Pouilly;1;0;0;0;0;0;0;0;0;;1246.4691541419086;0;0;0;0;0;0
Saint-Genis-sur-Menthon;1;0;0;0;0;0;0;0;0;;402.3573051380636;0;0;0;0;0;0
Saint-Georges-sur-Renon;1;0;0;0;0;0;0;0;0;;146.50620412443203;0;0;0;0;0;0
Saint-Germain-de-Joux;1;0;0;0;0;0;0;0;0;;702.0229814750088;0;0;0;0;0;0
Saint-Germain-les-Paroisses;1;0;0;0;0;0;0;0;0;;402.94695910520795;0;0;0;0;0;0
Saint-Germain-sur-Renon;1;0;0;0;0;0;0;0;0;;247.97588255854595;0;0;0;0;0;0
Saint-Jean-de-Gonville;1;0;0;0;0;0;0;0;0;;571.8894617266691;0;0;0;0;0;0
Saint-Jean-de-Niost;1;0;0;0;0;0;0;0;0;;393.3820342537575;0;0;0;0;0;0
Saint-Jean-de-Thurigneux;1;0;0;0;0;0;0;0;0;;320.0369626004894;0;0;0;0;0;0
Saint-Jean-le-Vieux;1;0;0;0;0;0;0;0;0;;1164.679045788186;0;0;0;0;0;0
Saint-Jean-sur-Reyssouze;1;0;0;0;0;0;0;0;0;;1048.661569381335;0;0;0;0;0;0
Saint-Jean-sur-Veyle;1;0;0;0;0;0;0;0;0;;775.9984271233834;0;0;0;0;0;0
Sainte-Julie;1;0;0;0;0;0;0;0;0;;309.91821041593846;0;0;0;0;0;0
Saint-Julien-sur-Reyssouze;1;0;0;0;0;0;0;0;0;;677.1705697308632;0;0;0;0;0;0
Saint-Julien-sur-Veyle;1;0;0;0;0;0;0;0;0;;518.9309681929395;0;0;0;0;0;0
Saint-Just;1;0;0;0;0;0;0;0;0;;283.2236980076896;0;0;0;0;0;0
Saint-Laurent-sur-Saône;1;0;0;0;0;0;0;0;0;;1838.1381509961548;0;0;0;0;0;0
Saint-Marcel;1;0;0;0;0;0;0;0;0;;271.99536875218456;0;0;0;0;0;0
Saint-Martin-de-Bavel;1;0;0;0;0;0;0;0;0;;413.5220202726319;0;0;0;0;0;0
Saint-Martin-du-Frêne;1;0;0;0;0;0;0;0;0;;661.8158860538275;0;0;0;0;0;0
Saint-Martin-du-Mont;1;0;0;0;0;0;0;0;0;;1190.4874169870673;0;0;0;0;0;0
Saint-Martin-le-Châtel;1;0;0;0;0;0;0;0;0;;653.6217231737156;0;0;0;0;0;0
Saint-Maurice-de-Beynost;1;0;0;0;0;0;0;0;0;;1505.469066759874;0;0;0;0;0;0
Saint-Maurice-de-Gourdans;1;0;0;0;0;0;0;0;0;;815.7666025865083;0;0;0;0;0;0
Saint-Maurice-de-Rémens;1;0;0;0;0;0;0;0;0;;489.92284166375384;0;0;0;0;0;0
Saint-Nizier-le-Bouchoux;1;0;0;0;0;0;0;0;0;;1213.3896364907378;0;0;0;0;0;0
Saint-Nizier-le-Désert;1;0;0;0;0;0;0;0;0;;486.11228591401607;0;0;0;0;0;0
Sainte-Olive;1;0;0;0;0;0;0;0;0;;168.25664103460332;0;0;0;0;0;0
Saint-Paul-de-Varax;1;0;0;0;0;0;0;0;0;;785.9626878713736;0;0;0;0;0;0
Saint-Rambert-en-Bugey;1;1;1;0;0;0;0;0;1;;3550.113858790633;0;0;0;0;0;0
Saint-Rémy;1;0;0;0;0;0;0;0;0;;349.6467144355121;0;0;0;0;0;0
Saint-Sorlin-en-Bugey;1;0;0;0;0;0;0;0;0;;549.6403355470115;1;0;1;1;0;0
Saint-Sulpice;1;0;0;0;0;0;0;0;0;;144.47396015379235;0;0;0;0;0;0
Saint-Trivier-de-Courtes;1;0;0;0;0;0;0;0;0;;1155.437259699406;0;0;0;0;0;0
Saint-Trivier-sur-Moignans;1;0;0;0;0;0;0;0;0;;1317.3088081090527;0;0;0;0;0;0
Saint-Vulbas;1;0;0;0;0;0;0;0;0;;408.23933939182103;0;0;0;0;0;0
Salavre;1;0;0;0;0;0;0;0;0;;386.158423628102;0;0;0;0;0;0
Samognat;1;0;0;0;0;0;0;0;0;;185.04727368053128;0;0;0;0;0;0
Sandrans;1;0;0;0;0;0;0;0;0;;476.13413142257957;0;0;0;0;0;0
Sault-Brénaz;1;0;0;0;0;0;0;0;0;;825.0311080041943;0;0;0;0;0;0
Sauverny;1;0;0;0;0;0;0;0;0;;202.79019573575673;0;0;0;0;0;0
Savigneux;1;0;0;0;0;0;0;0;0;;521.1323837818944;0;0;0;0;0;0
Ségny;1;0;0;0;0;0;0;0;0;;341.2919433764418;0;0;0;0;0;0
Seillonnaz;1;0;0;0;0;0;0;0;0;;181.53504019573575;0;0;0;0;0;0
Sergy;1;0;0;0;0;0;0;0;0;;349.6949493184201;0;0;0;0;0;0
Sermoyer;1;0;0;0;0;0;0;0;0;;757.7267563788885;0;0;0;0;0;0
Serrières-de-Briord;1;0;0;0;0;0;0;0;0;;645.9944075498078;0;0;0;0;0;0
Serrières-sur-Ain;1;0;0;0;0;0;0;0;0;;154.61088780146804;0;0;0;0;0;0
Servas;1;0;0;0;0;0;0;0;0;;437.21758126529187;0;0;0;0;0;0
Servignat;1;0;0;0;0;0;0;0;0;;254.78608878014683;0;0;0;0;0;0
Seyssel;1;0;0;0;0;0;0;0;0;;974.9794652219504;0;0;0;0;0;0
Simandre-sur-Suran;1;0;0;0;0;0;0;0;0;;554.7429220552254;0;0;0;0;0;0
Sonthonnax-la-Montagne;1;0;0;0;0;0;0;0;0;;257.81745893044393;0;0;0;0;0;0
Souclin;1;0;0;0;0;0;0;0;0;;269.8703250611674;0;0;0;0;0;0
Sulignat;1;0;0;0;0;0;0;0;0;;434.9234533379937;0;0;0;0;0;0
Talissieu;1;0;0;0;0;0;0;0;0;;378.42397763019915;0;0;0;0;0;0
Tenay;1;0;0;0;0;0;0;0;0;;2806.2656413841314;0;0;0;0;0;0
Thil;1;0;0;0;0;0;0;0;0;;290.0323313526739;0;0;0;0;0;0
Thoiry;1;0;0;0;0;0;0;0;0;;1282.7371548409644;0;0;0;0;0;0
Thoissey;1;0;0;0;0;0;0;0;0;;1208.1488116043338;0;0;0;0;0;0
Torcieu;1;0;0;0;0;0;0;0;0;;493.14103460328556;0;0;0;0;0;0
Tossiat;1;0;0;0;0;0;0;0;0;;561.9843586158686;0;0;0;0;0;0
Toussieux;1;0;0;0;0;0;0;0;0;;195.5374868926949;0;0;0;0;0;0
Tramoyes;1;0;0;0;0;0;0;0;0;;394.21120237679145;0;0;0;0;0;0
La Tranclière;1;0;0;0;0;0;0;0;0;;224.4926599091227;0;0;0;0;0;0
Val-Revermont;1;0;0;0;0;0;0;0;0;;1770.9864557846909;0;0;0;0;0;0
Trévoux;1;0;0;0;0;0;0;0;0;;3408.8151869975527;0;2;2;1;0;0
Valeins;1;0;0;0;0;0;0;0;0;;108.97308633344984;0;0;0;0;0;0
Vandeins;1;0;0;0;0;0;0;0;0;;376.0583711988815;0;0;0;0;0;0
Varambon;1;0;0;0;0;0;0;0;0;;312.38640335547007;0;0;0;0;0;0
Vaux-en-Bugey;1;0;0;0;0;0;0;0;0;;705.7520097867879;0;0;0;0;0;0
Verjon;1;0;0;0;0;0;0;0;0;;294.9238902481649;0;0;0;0;0;0
Vernoux;1;0;0;0;0;0;0;0;0;;332.6199755330304;0;0;0;0;0;0
Versailleux;1;0;0;0;0;0;0;0;0;;286.42895840615165;0;0;0;0;0;0
Versonnex;1;0;0;0;0;0;0;0;0;;299.18848304788537;0;0;0;0;0;0
Vesancy;1;0;0;0;0;0;0;0;0;;305.00419433764415;0;0;0;0;0;0
Vescours;1;1;1;0;0;0;0;0;1;;341.5034078993359;0;0;0;0;0;0
Vésines;1;0;0;0;0;0;0;0;0;;138.00987416987067;0;0;0;0;0;0
Vieu-d'Izenave;1;0;0;0;0;0;0;0;0;;482.62749038797625;0;0;0;0;0;0
Villars-les-Dombes;1;1;1;0;0;0;1;0;0;;1626.9703774903883;0;0;0;0;0;0
Villebois;1;0;0;0;0;0;0;0;0;;983.4972911569382;0;0;0;0;0;0
Villemotier;1;0;0;0;0;0;0;0;0;;557.1429570080392;0;0;0;0;0;0
Villeneuve;1;0;0;0;0;0;0;0;0;;787.5664103460329;0;0;0;0;0;0
Villereversure;1;0;0;0;0;0;0;0;0;;935.2779622509612;0;0;0;0;0;0
Villes;1;0;0;0;0;0;0;0;0;;168.02420482348833;0;0;0;0;0;0
Villette-sur-Ain;1;0;0;0;0;0;0;0;0;;452.53888500524295;0;0;0;0;0;0
Villieu-Loyes-Mollon;1;0;0;0;0;0;0;0;0;;1138.4436385879062;0;0;0;0;0;0
Viriat;1;0;0;0;0;0;0;0;0;;2798.193026913667;0;0;0;0;0;0
Virieu-le-Grand;1;0;0;0;0;0;0;0;0;;971.4157637189793;0;0;0;0;0;0
Arvière-en-Valromey;1;0;0;0;0;0;0;0;0;;864.7284166375393;0;0;0;0;0;0
Virignin;1;0;0;0;0;0;0;0;0;;520.2297273680531;0;0;0;0;0;0
Vongnes;1;0;0;0;0;0;0;0;0;;108.84769311429571;0;0;0;0;0;0
Vonnas;1;0;0;0;0;0;0;0;0;;1744.8704998252358;0;0;0;0;0;0
Abbécourt;2;0;0;0;0;0;0;0;0;;523.6045089129675;0;0;0;0;0;0
Achery;2;0;0;0;0;0;0;0;0;;532.558895491087;0;0;0;0;0;0
Acy;2;0;0;0;0;0;0;0;0;;781.720027962251;0;0;0;0;0;0
Agnicourt-et-Séchelles;2;0;0;0;0;0;0;0;0;;349.1616567633694;0;0;0;0;0;0
Aguilcourt;2;0;0;0;0;0;0;0;0;;259.6488989863684;0;0;0;0;0;0
Aisonville-et-Bernoville;2;0;0;0;0;0;0;0;0;;425.11447046487245;0;0;0;0;0;0
Aizelles;2;0;0;0;0;0;0;0;0;;132.21766864732612;0;0;0;0;0;0
Aizy-Jouy;2;0;0;0;0;0;0;0;0;;367.5608178958406;0;0;0;0;0;0
Alaincourt;2;0;0;0;0;0;0;0;0;;420.49545613421884;0;0;0;0;0;0
Allemant;2;0;0;0;0;0;0;0;0;;152.55583711988817;0;0;0;0;0;0
Ambleny;2;0;0;0;0;0;0;0;0;;875.1408598392171;2;0;2;1;0;0
Ambrief;2;0;0;0;0;0;0;0;0;;127.54963299545615;0;0;0;0;0;0
Amifontaine;2;0;0;0;0;0;0;0;0;;482.1278399161132;0;0;0;0;0;0
Amigny-Rouy;2;0;0;0;0;0;0;0;0;;556.6213736455785;0;0;0;0;0;0
Ancienville;2;0;0;0;0;0;0;0;0;;91.05400209716883;0;0;0;0;0;0
Andelain;2;0;0;0;0;0;0;0;0;;171.34253757427473;0;0;0;0;0;0
Anguilcourt-le-Sart;2;0;0;0;0;0;0;0;0;;383.5797797972737;0;0;0;0;0;0
Anizy-le-Grand;2;0;0;0;0;0;0;0;0;;1674.80094372597;0;0;0;0;0;0
Annois;2;0;0;0;0;0;0;0;0;;364.9536001398114;0;0;0;0;0;0
Any-Martin-Rieux;2;0;0;0;0;0;0;0;0;;711.8146627053478;0;0;0;0;0;0
Archon;2;0;0;0;0;0;0;0;0;;167.5440405452639;0;0;0;0;0;0
Arcy-Sainte-Restitue;2;0;0;0;0;0;0;0;0;;505.4397937783993;0;0;0;0;0;0
Armentières-sur-Ourcq;2;0;0;0;0;0;0;0;0;;128.91445298846554;0;0;0;0;0;0
Arrancy;2;0;0;0;0;0;0;0;0;;87.09813002446697;0;0;0;0;0;0
Artemps;2;0;0;0;0;0;0;0;0;;305.25489339391817;0;0;0;0;0;0
Assis-sur-Serre;2;0;0;0;0;0;0;0;0;;333.9457357567285;0;0;0;0;0;0
Athies-sous-Laon;2;0;0;0;0;0;0;0;0;;1322.5604683677036;0;0;0;0;0;0
Attilly;2;0;0;0;0;0;0;0;0;;433.83301293254107;0;0;0;0;0;0
Aubencheul-aux-Bois;2;0;0;0;0;0;0;0;0;;402.39610276127223;0;0;0;0;0;0
Aubenton;2;0;0;0;0;0;0;0;0;;1124.2496504718627;0;0;0;0;0;0
Aubigny-aux-Kaisnes;2;0;0;0;0;0;0;0;0;;294.48261097518355;0;0;0;0;0;0
Aubigny-en-Laonnois;2;0;0;0;0;0;0;0;0;;163.73575672841662;0;0;0;0;0;0
Audignicourt;2;0;0;0;0;0;0;0;0;;138.377752534079;0;0;0;0;0;0
Audigny;2;0;0;0;0;0;0;0;0;;370.1867354072003;0;0;0;0;0;0
Augy;2;0;0;0;0;0;0;0;0;;109.11045089129676;0;0;0;0;0;0
Aulnois-sous-Laon;2;0;0;0;0;0;0;0;0;;740.3572177560294;0;0;0;0;0;0
Les Autels;2;0;0;0;0;0;0;0;0;;173.47151345683326;0;0;0;0;0;0
Autremencourt;2;0;0;0;0;0;0;0;0;;272.4536001398112;0;0;0;0;0;0
Autreppes;2;0;0;0;0;0;0;0;0;;332.16104508912963;0;0;0;0;0;0
Autreville;2;0;0;0;0;0;0;0;0;;703.1199755330302;0;0;0;0;0;0
Azy-sur-Marne;2;0;0;0;0;0;0;0;0;;198.46347430968197;0;0;0;0;0;0
Bagneux;2;0;0;0;0;0;0;0;0;;77.4348130024467;0;0;0;0;0;0
Bancigny;2;0;0;0;0;0;0;0;0;;80.30207969241522;0;0;0;0;0;0
Barenton-Bugny;2;0;0;0;0;0;0;0;0;;540.5416812303391;0;0;0;0;0;0
Barenton-Cel;2;0;0;0;0;0;0;0;0;;159.86167423977628;0;0;0;0;0;0
Barenton-sur-Serre;2;0;0;0;0;0;0;0;0;;129.9778923453338;0;0;0;0;0;0
Barisis-aux-Bois;2;0;0;0;0;0;0;0;0;;666.954211814051;0;0;0;0;0;0
Barzy-en-Thiérache;2;0;0;0;0;0;0;0;0;;413.71408598392173;0;0;0;0;0;0
Barzy-sur-Marne;2;0;0;0;0;0;0;0;0;;298.89260747990215;0;0;0;0;0;0
Bassoles-Aulers;2;0;0;0;0;0;0;0;0;;196.8811604334149;0;0;0;0;0;0
Vallées en Champagne;2;0;0;0;0;0;0;0;0;;696.4771932890599;0;0;0;0;0;0
Bazoches-et-Saint-Thibaut;2;0;0;0;0;0;0;0;0;;429.3026039846207;0;0;0;0;0;0
Beaumé;2;0;0;0;0;0;0;0;0;;207.94818245368754;0;0;0;0;0;0
Beaumont-en-Beine;2;0;0;0;0;0;0;0;0;;178.80435162530586;0;0;0;0;0;0
Beaurevoir;2;0;0;0;0;0;0;0;0;;1586.779709891646;0;0;0;0;0;0
Beaurieux;2;0;0;0;0;0;0;0;0;;603.6702202027265;0;0;0;0;0;0
Beautor;2;0;0;0;0;0;0;0;0;;2015.2943900734008;0;0;0;0;0;0
Beauvois-en-Vermandois;2;0;0;0;0;0;0;0;0;;341.0433414889898;0;0;0;0;0;0
Becquigny;2;0;0;0;0;0;0;0;0;;383.1934638238379;0;0;0;0;0;0
Belleau;2;0;0;0;0;0;0;0;0;;158.53294302691367;0;0;0;0;0;0
Bellenglise;2;0;0;0;0;0;0;0;0;;426.9641733659559;0;0;0;0;0;0
Belleu;2;0;0;0;0;0;0;0;0;;1941.3230513806363;0;0;0;0;0;0
Bellicourt;2;0;0;0;0;0;0;0;0;;772.3153617616218;0;0;0;0;0;0
Benay;2;0;0;0;0;0;0;0;0;;190.52368053128276;0;0;0;0;0;0
Bergues-sur-Sambre;2;0;0;0;0;0;0;0;0;;271.78731212862635;0;0;0;0;0;0
Berlancourt;2;0;0;0;0;0;0;0;0;;142.51537923802863;0;0;0;0;0;0
Berlise;2;0;0;0;0;0;0;0;0;;208.12556798322268;0;0;0;0;0;0
Bernot;2;0;0;0;0;0;0;0;0;;672.9932715833626;0;0;0;0;0;0
Berny-Rivière;2;0;0;0;0;0;0;0;0;;435.1815798671793;0;0;0;0;0;0
Berrieux;2;0;0;0;0;0;0;0;0;;228.75533030408948;0;0;0;0;0;0
Berry-au-Bac;2;0;0;0;0;0;0;0;0;;480.2190667598741;0;0;0;0;0;0
Bertaucourt-Epourdon;2;0;0;0;0;0;0;0;0;;482.90545263893745;0;0;0;0;0;0
Berthenicourt;2;0;0;0;0;0;0;0;0;;194.7570779447746;0;0;0;0;0;0
Bertricourt;2;0;0;0;0;0;0;0;0;;58.33432366305488;0;0;0;0;0;0
Besmé;2;0;0;0;0;0;0;0;0;;126.66681230339043;0;0;0;0;0;0
Besmont;2;0;0;0;0;0;0;0;0;;351.4523767913317;0;0;0;0;0;0
Besny-et-Loizy;2;0;0;0;0;0;0;0;0;;287.6695211464523;0;0;0;0;0;0
Béthancourt-en-Vaux;2;0;0;0;0;0;0;0;0;;315.6030234183852;0;0;0;0;0;0
Beugneux;2;0;0;0;0;0;0;0;0;;167.06763369451244;0;0;0;0;0;0
Beuvardes;2;0;0;0;0;0;0;0;0;;554.713124781545;0;0;0;0;0;0
Bézu-le-Guéry;2;0;0;0;0;0;0;0;0;;174.58327507864382;0;0;0;0;0;0
Bézu-Saint-Germain;2;0;0;0;0;0;0;0;0;;347.9568332750787;0;0;0;0;0;0
Bichancourt;2;0;0;0;0;0;0;0;0;;824.4242397763021;0;0;0;0;0;0
Bieuxy;2;0;0;0;0;0;0;0;0;;62.594459979028315;0;0;0;0;0;0
Bièvres;2;0;0;0;0;0;0;0;0;;101.74999999999999;0;0;0;0;0;0
Billy-sur-Aisne;2;0;0;0;0;0;0;0;0;;754.3787137364557;0;0;0;0;0;0
Billy-sur-Ourcq;2;1;1;0;0;0;0;0;1;;236.0526039846208;0;0;0;0;0;0
Blanzy-lès-Fismes;2;0;0;0;0;0;0;0;0;;137.67336595595947;0;0;0;0;0;0
Blérancourt;2;0;0;0;0;0;0;0;0;;967.5078643830827;0;0;0;0;0;0
Blesmes;2;0;0;0;0;0;0;0;0;;268.93612373296054;0;0;0;0;0;0
Bohain-en-Vermandois;2;0;0;0;0;0;0;0;0;;6602.786263544214;0;2;2;1;0;0
Bois-lès-Pargny;2;0;0;0;0;0;0;0;0;;304.21242572527086;0;0;0;0;0;0
Boncourt;2;0;0;0;0;0;0;0;0;;346.77813701502976;0;0;0;0;0;0
Bonneil;2;0;0;0;0;0;0;0;0;;286.457969241524;0;0;0;0;0;0
Bonnesvalyn;2;0;0;0;0;0;0;0;0;;200.6178783642083;0;0;0;0;0;0
Bony;2;0;0;0;0;0;0;0;0;;191.518612373296;0;0;0;0;0;0
Bosmont-sur-Serre;2;0;0;0;0;0;0;0;0;;301.459367354072;0;0;0;0;0;0
Bouconville-Vauclair;2;0;0;0;0;0;0;0;0;;254.97972736805315;0;0;0;0;0;0
Boué;2;0;0;0;0;0;0;0;0;;1226.6291506466273;0;0;0;0;0;0
Bouffignereux;2;0;0;0;0;0;0;0;0;;86.87329605033206;0;0;0;0;0;0
Bouresches;2;0;0;0;0;0;0;0;0;;199.9581440055925;0;0;0;0;0;0
Bourg-et-Comin;2;0;0;0;0;0;0;0;0;;483.57444949318426;0;0;0;0;0;0
Bourguignon-sous-Coucy;2;0;0;0;0;0;0;0;0;;60.73584411045089;0;0;0;0;0;0
Bourguignon-sous-Montbavin;2;0;0;0;0;0;0;0;0;;113.28844809507164;0;0;0;0;0;0
La Bouteille;2;0;0;0;0;0;0;0;0;;699.3555574973785;0;0;0;0;0;0
Braine;2;0;0;0;0;0;0;0;0;;1567.7943026913667;0;0;0;0;0;0
Brancourt-en-Laonnois;2;0;0;0;0;0;0;0;0;;349.55146801817546;0;0;0;0;0;0
Brancourt-le-Grand;2;0;0;0;0;0;0;0;0;;808.068157986718;0;0;0;0;0;0
Brasles;2;0;0;0;0;0;0;0;0;;837.9195211464523;0;0;0;0;0;0
Braye-en-Laonnois;2;0;0;0;0;0;0;0;0;;355.5325061167424;0;0;0;0;0;0
Braye-en-Thiérache;2;0;0;0;0;0;0;0;0;;296.17485145054184;0;0;0;0;0;0
Bray-Saint-Christophe;2;0;0;0;0;0;0;0;0;;80.06754631247817;0;0;0;0;0;0
Braye;2;0;0;0;0;0;0;0;0;;95.91847256204123;0;0;0;0;0;0
Brécy;2;0;0;0;0;0;0;0;0;;268.9386578119539;0;0;0;0;0;0
Brenelle;2;0;0;0;0;0;0;0;0;;186.48138762670396;0;0;0;0;0;0
Breny;2;0;0;0;0;0;0;0;0;;282.5547885354771;0;0;0;0;0;0
Brie;2;0;0;0;0;0;0;0;0;;87.37460678084585;0;0;0;0;0;0
Brissay-Choigny;2;0;0;0;0;0;0;0;0;;401.34000349528134;0;0;0;0;0;0
Brissy-Hamégicourt;2;0;0;0;0;0;0;0;0;;813.987941279273;0;0;0;0;0;0
Brumetz;2;0;0;0;0;0;0;0;0;;175.3556448794128;0;0;0;0;0;0
Brunehamel;2;0;0;0;0;0;0;0;0;;635.9388325760224;0;0;0;0;0;0
Bruyères-sur-Fère;2;0;0;0;0;0;0;0;0;;243.62181055574973;0;0;0;0;0;0
Bruyères-et-Montbérault;2;0;0;0;0;0;0;0;0;;954.5422055225447;0;0;0;0;0;0
Bruys;2;0;0;0;0;0;0;0;0;;63.33100314575324;0;0;0;0;0;0
Bucilly;2;0;0;0;0;0;0;0;0;;304.16130723523236;0;0;0;0;0;0
Bucy-le-Long;2;0;0;0;0;0;0;0;0;;1132.5102236980076;0;0;0;0;0;0
Bucy-lès-Cerny;2;0;0;0;0;0;0;0;0;;209.4265117091926;0;0;0;0;0;0
Bucy-lès-Pierrepont;2;0;0;0;0;0;0;0;0;;660.2036875218456;0;0;0;0;0;0
Buire;2;0;0;0;0;0;0;0;0;;819.3586158685774;0;0;0;0;0;0
Buironfosse;2;0;0;0;0;0;0;0;0;;1547.832139112198;0;0;0;0;0;0
Burelles;2;0;0;0;0;0;0;0;0;;251.37539321915412;0;0;0;0;0;0
Bussiares;2;0;0;0;0;0;0;0;0;;114.36648025166026;0;0;0;0;0;0
Buzancy;2;0;0;0;0;0;0;0;0;;155.31885704299197;0;0;0;0;0;0
Caillouël-Crépigny;2;0;0;0;0;0;0;0;0;;311.6109751835022;0;0;0;0;0;0
Camelin;2;0;0;0;0;0;0;0;0;;355.2310380985669;0;0;0;0;0;0
La Capelle;2;0;0;0;0;0;0;0;0;;2107.809681929395;2;0;2;1;0;0
Castres;2;0;0;0;0;0;0;0;0;;177.41821041593846;0;0;0;0;0;0
Le Catelet;2;0;0;0;0;0;0;0;0;;280.29963299545614;0;0;0;0;0;0
Caulaincourt;2;0;0;0;0;0;0;0;0;;175.61910171268786;0;0;0;0;0;0
Caumont;2;0;0;0;0;0;0;0;0;;286.8268961901433;0;0;0;0;0;0
Celles-lès-Condé;2;0;0;0;0;0;0;0;0;;105.39837469416288;0;0;0;0;0;0
Celles-sur-Aisne;2;0;0;0;0;0;0;0;0;;225.3890248164977;0;0;0;0;0;0
Cerizy;2;0;0;0;0;0;0;0;0;;95.96059070255156;0;0;0;0;0;0
Cerny-en-Laonnois;2;0;0;0;0;0;0;0;0;;82.5996155190493;0;0;0;0;0;0
Cerny-lès-Bucy;2;0;0;0;0;0;0;0;0;;120.7250961202377;0;0;0;0;0;0
Cerseuil;2;0;0;0;0;0;0;0;0;;123.19626004893395;0;0;0;0;0;0
Cessières-Suzy;2;0;0;0;0;0;0;0;0;;525.7365431667249;0;0;0;0;0;0
Chacrise;2;0;0;0;0;0;0;0;0;;323.1023243621111;0;0;0;0;0;0
Chaillevois;2;0;0;0;0;0;0;0;0;;125.87347081440055;0;0;0;0;0;0
Chalandry;2;0;0;0;0;0;0;0;0;;273.4401433065362;0;0;0;0;0;0
Chambry;2;0;0;0;0;0;0;0;0;;427.4455609926599;0;0;0;0;0;0
Chamouille;2;0;0;0;0;0;0;0;0;;153.28844809507163;0;0;0;0;0;0
Champs;2;0;0;0;0;0;0;0;0;;370.407375043691;0;0;0;0;0;0
Chaourse;2;0;0;0;0;0;0;0;0;;732.1177036001399;0;0;0;0;0;0
La Chapelle-sur-Chézy;2;0;0;0;0;0;0;0;0;;180.58912967493885;0;0;0;0;0;0
Charly-sur-Marne;2;0;0;0;0;0;0;0;0;;1752.4928346731915;0;0;0;0;0;0
Le Charmel;2;0;0;0;0;0;0;0;0;;247.89033554701155;0;0;0;0;0;0
Charmes;2;0;0;0;0;0;0;0;0;;1499.608528486543;0;0;0;0;0;0
Chartèves;2;0;0;0;0;0;0;0;0;;232.7162705347781;0;0;0;0;0;0
Chassemy;2;0;0;0;0;0;0;0;0;;517.2616218105558;0;0;0;0;0;0
Château-Thierry;2;0;0;0;0;0;0;0;0;;9198.131422579518;4;3;7;1;0;0
Châtillon-lès-Sons;2;0;0;0;0;0;0;0;0;;186.04307934288715;0;0;0;0;0;0
Châtillon-sur-Oise;2;0;0;0;0;0;0;0;0;;166.25637888850054;0;0;0;0;0;0
Chaudardes;2;0;0;0;0;0;0;0;0;;78.17048234882908;0;0;0;0;0;0
Chaudun;2;0;0;0;0;0;0;0;0;;243.92310380985668;0;0;0;0;0;0
Chauny;2;3;3;0;0;0;3;0;0;;10602.466620062914;6;2;8;1;0;0
Chavignon;2;1;1;0;0;0;0;0;1;;672.0766340440405;0;0;0;0;0;0
Chavigny;2;0;0;0;0;0;0;0;0;;166.12390772457178;0;0;0;0;0;0
Chavonne;2;0;0;0;0;0;0;0;0;;164.77743795875566;0;0;0;0;0;0
Chérêt;2;0;0;0;0;0;0;0;0;;107.95893044390073;0;0;0;0;0;0
Chermizy-Ailles;2;0;0;0;0;0;0;0;0;;158.29718629849705;0;0;0;0;0;0
Chéry-Chartreuve;2;0;0;0;0;0;0;0;0;;342.39662705347774;0;0;0;0;0;0
Chéry-lès-Pouilly;2;0;0;0;0;0;0;0;0;;617.2276301992309;0;0;0;0;0;0
Chéry-lès-Rozoy;2;0;0;0;0;0;0;0;0;;203.7893219154142;0;0;0;0;0;0
Chevennes;2;0;0;0;0;0;0;0;0;;211.94547361062567;0;0;0;0;0;0
Chevregny;2;0;0;0;0;0;0;0;0;;273.1737154840965;0;0;0;0;0;0
Chevresis-Monceau;2;0;0;0;0;0;0;0;0;;446.8073226144705;0;0;0;0;0;0
Chézy-en-Orxois;2;0;0;0;0;0;0;0;0;;391.7285040195736;0;0;0;0;0;0
Chézy-sur-Marne;2;0;0;0;0;0;0;0;0;;1005.2113771408601;0;0;0;0;0;0
Chierry;2;0;0;0;0;0;0;0;0;;652.3872771758126;0;0;0;0;0;0
Chigny;2;0;0;0;0;0;0;0;0;;303.6881335197483;0;0;0;0;0;0
Chivres-en-Laonnois;2;0;0;0;0;0;0;0;0;;380.0598566934638;0;0;0;0;0;0
Chivres-Val;2;0;0;0;0;0;0;0;0;;272.3223523243621;0;0;0;0;0;0
Chivy-lès-Étouvelles;2;0;0;0;0;0;0;0;0;;263.6991436560643;0;0;0;0;0;0
Chouy;2;0;0;0;0;0;0;0;0;;479.85241174414546;0;0;0;0;0;0
Cierges;2;0;0;0;0;0;0;0;0;;140.343324012583;0;0;0;0;0;0
Cilly;2;0;0;0;0;0;0;0;0;;343.95045438657814;0;0;0;0;0;0
Ciry-Salsogne;2;0;0;0;0;0;0;0;0;;488.71059070255154;0;0;0;0;0;0
Clacy-et-Thierret;2;1;1;0;0;0;0;0;1;;245.22824187347084;0;0;0;0;0;0
Clairfontaine;2;0;0;0;0;0;0;0;0;;683.0864208318769;1;0;1;1;0;0
Clamecy;2;0;0;0;0;0;0;0;0;;197.3567808458581;0;0;0;0;0;0
Clastres;2;0;0;0;0;0;0;0;0;;454.9040545263893;0;0;0;0;0;0
Clermont-les-Fermes;2;0;0;0;0;0;0;0;0;;259.1527437958755;0;0;0;0;0;0
Cœuvres-et-Valsery;2;0;0;0;0;0;0;0;0;;511.23138762670385;0;0;0;0;0;0
Coincy;2;0;0;0;0;0;0;0;0;;840.3906850751487;0;0;0;0;0;0
