id,name,dept
19244,Martine Leguille-Balloy,Vendée
19164,Patricia Gallerneau,Vendée
7404,Philippe de Villiers,Vendée
17858,Dominique Souchet,Vendée
6291,Joël Sarlot,Vendée
1362,Dominique Caillaud,Vendée
6486,Jean-Luc Préel,Vendée
6530,Philippe Puaud,Vendée
3617,Louis Guédon,Vendée
5224,Pierre Métais,Vendée
10473,Léon Darnis,Vendée
5222,Philippe Mestre,Vendée
155,Vincent Ansquer,Vendée
3053,André Forens,Vendée
54,Léon Aimé,Vendée
5112,Pierre Mauger,Vendée
2079,Michel Crucis,Vendée
1363,Paul Caillaud,Vendée
1116,Marcel Bousseau,Vendée
5252,"Louis, Jacques, François, Michel Michaud",Vendée
7079,Lionel de Tinguy du Pouët,Vendée
1369,Henri Caillemer,Vendée
3698,Antoine Guitton,Vendée
19196,Sacha Houlié,Vienne
19575,Lisa Belluco,Vienne
19406,Nicolas Turquois,Vienne
19502,Françoise Ballet-Blu,Vienne
2612,Eric Duboc,Vienne
18479,Véronique Massonneau,Vienne
19701,Pascal Lecamp,Vienne
17296,Jean-Michel Clément,Vienne
19377,Jacques Savatier,Vienne
18,Jean-Pierre Abelin,Vienne
1825,Alain Claeys,Vienne
5344,Guy Monjalon,Vienne
17276,Catherine Coutelle,Vienne
2200,Philippe Decaudin,Vienne
1613,Jean-Yves Chamard,Vienne
6285,Jacques Santrot,Vienne
7780,Arnaud Lepercq,Vienne
1479,Raoul Cartraud,Vienne
2071,Edith Cresson,Vienne
7382,Marc Verdon,Vienne
5863,Claude Peyret,Vienne
10032,"Jean-Jacques, Emile Fouqueteau",Vienne
10033,Robert Gourault,Vienne
3685,Paul Guillon,Vienne
7318,Pierre Vertadier,Vienne
5227,René Métayer,Vienne
19,"Pierre, Louis, Ernest, Armand Abelin",Vienne
1014,Ernest Bouchet,Vienne
732,Roger Bertholleau,Vienne
19924,Gaëtan Dussausaye,Vosges
19947,Sébastien Humbert,Vosges
19301,Christophe Naegelen,Vosges
19821,David Valence,Vosges
19423,Stéphane Viry,Vosges
10679,Jean-Jacques Gaultier,Vosges
7412,François Vannson,Vosges
7050,Jean-Pierre Thomas,Vosges
7405,Gérard Welzer,Vosges
3135,Christian Franqueville,Vosges
1769,Gérard Cherpion,Vosges
10066,Claude Jacquot,Vosges
5923,Christian Pierret,Vosges
10694,Michel Heinrich,Vosges
596,Serge Beltrame,Vosges
6371,Philippe Séguin,Vosges
1184,Gérard Braun,Vosges
6896,Christian Spiller,Vosges
3972,Alain Jacquot,Vosges
4021,Maurice Jeandon,Vosges
7383,Jean Valroff,Vosges
6412,Christian Poncelet,Vosges
7355,Hubert Voilquin,Vosges
3847,Marcel Hoffer,Vosges
7272,Albert Voilquin,Vosges
3572,Jean-Marie Grenier,Vosges
3701,Charles Guthmüller,Vosges
7744,Maurice Lemaire,Vosges
14363,André Boileau,Vosges
18543,David Vergé,Wallis-et-Futuna
19800,Mikaele Seo,Wallis-et-Futuna
1209,Victor Brial,Wallis-et-Futuna
19465,Sylvain Brial,Wallis-et-Futuna
19334,Napole Polutele,Wallis-et-Futuna
3284,Kamilo Gata,Wallis-et-Futuna
17344,Albert Likuvalu,Wallis-et-Futuna
4817,Hervé Loste,Wallis-et-Futuna
1208,Benjamin Brial,Wallis-et-Futuna
19752,Julien Odoul,Yonne
18455,Guillaume Larrivé,Yonne
19105,Michèle Crouzet,Yonne
9028,Jean-Yves Caullet,Yonne
19997,Sophie-Laurence Roy,Yonne
19422,André Villiers,Yonne
17304,Marie-Louise Fort,Yonne
10762,Jean-Marie Rolland,Yonne
19667,Daniel Grenon,Yonne
7411,Yves Van Haecke,Yonne
230,Philippe Auberger,Yonne
5503,Henri Nallet,Yonne
4378,Roger Lassale,Yonne
6866,Jean-Pierre Soisson,Yonne
3121,Serge Franchis,Yonne
2345,Michel Delprat,Yonne
10588,André Mercier,Yonne
7747,Pierre Lemarchand,Yonne
3579,Léo Grézard,Yonne
5954,Jacques Piot,Yonne
5086,Marc Masson,Yonne
4249,"André, Louis, Armand Laffin",Yonne
1612,"Jean, Jules, Eugène, Marie Chamant",Yonne
7275,René Walter,Yonne
415,Georges Barillon,Yonne
5791,Louis Perillier,Yonne
5824,Gaston Perrot,Yonne
3874,Félix Houphouët-Boigny,Côte-d'Ivoire
226,Jean-Hilaire Aubame,Gabon
517,Maurice Albert Henri Bayrou,Gabon-Moyen-Congo
6830,N'Diaye Sidi El Moktar,Mauritanie
2955,Jean Félix-Tchicaya,Moyen-Congo
893,Barthélémy Boganda,Oubangui-Chari
4923,René Malbrant,Oubangui-Chari-Tchad
